output_id	origin	original_id	length	sequence_sha256
BASE_00006788	baseline	k141_19769	1393	eef3eabfcb831a5a066e53716c86e882016c9c791e7ce07f7c769459cd07c3ef
BASE_00006789	baseline	k141_5328	1252	e2bc3e1125a8b475d6e7f7af3cc12315a3b37a9d67507582dad3152a3717044b
BASE_00006790	baseline	k141_13042	2344	ac5b73f9ebb34419df73cc4ed054344fba9f3354556b0b0e3e18538dc87d2d6f
BASE_00006791	baseline	k141_26990	2712	58b73f99f000731c7f75a5989cd4664f8a244a9cf7ff427ba436300e79982e84
BASE_00006792	baseline	k141_5331	1091	55bfbbb04c73fb6dd84e13af393e84020dbbb3ab3073399fde6c95c33bc0209f
BASE_00006793	baseline	k141_19771	3862	d6281ef1735cee573e64530a39c74a7c6cf770c4660e621a8a0da7f8f04ec2e7
BASE_00006794	baseline	k141_26992	1782	6d8574e9a17d98cb02c4947c700770fc5326a7b09fb5ec913d90a6f4298edd1b
BASE_00006795	baseline	k141_5334	1987	61bc0bfff699dfdd76d473b335c98b6758afbb15eccc68e3f45b691b5a6f2845
BASE_00006796	baseline	k141_13048	2821	34bb298df6e67e96420d3f2fd7ee675e98863fd51ef902a79617eebfd3590709
BASE_00006797	baseline	k141_26995	1885	e6ebbf93e4d0d82c56ccbe47a9b2d77c69ecf98ddda1d60c61e1b9db44514978
BASE_00006798	baseline	k141_5338	2662	5542e1c99b7fa68b36e11cfd081bfade593d655fb08c8818fe9f3c6601c1ab1d
BASE_00006799	baseline	k141_13049	2617	e173421835d97d76a4f40ded3feb713caea811aa4d93e37062ab2d868428e2af
BASE_00006800	baseline	k141_19777	2821	3ab176675b9bcd1aed16a240321712b072da6b97ecf8d56639f04ebca733b0ca
BASE_00006801	baseline	k141_13050	1161	35ef0f10f0f62e4f6ab6280039308d9da9fa2633cb91251847754b5ab8826536
BASE_00006802	baseline	k141_26998	2528	c0a800891755b100f56bfe12c8c850a051c655e7441531b7af133694919b1ab4
BASE_00006803	baseline	k141_19778	1146	8d3133a310cbfe67e32731b0aaf02b3b1a8673ccc2e84c06be1082505910bfbe
BASE_00006804	baseline	k141_27000	1103	afd45a932629acad774061ebff52b5569052dad6963c8e4b0b7900549a1ba52b
BASE_00006805	baseline	k141_13053	1737	37a25e5945b50386d62a847386012ffbd0bc85c6d4735cd1a882c3208d97ca18
BASE_00006806	baseline	k141_27001	2719	ed7c8545323cb8e644eee819c447ee75d246ced0c7e79c6dc769a0ae9a797c49
BASE_00006807	baseline	k141_19784	1270	865ad83d5e83e7910ec6a9e0f5d022229601dc580cf765db1ab24feaaad1db1a
BASE_00006808	baseline	k141_13055	1366	3641c6db1c8a2a05a39957e345de8714e0b058373ceac992c788f0950072b6e0
BASE_00006809	baseline	k141_27002	1534	b16698fe801c33883d4a659fb0931c6330f504624b4ebfbc1c66727b9591eb2d
BASE_00006810	baseline	k141_27003	1050	c6dcb52d8f7d1b18315ae304e4074c8d6484d064cafacbf06357017ba08b8dae
BASE_00006811	baseline	k141_19785	3659	7376f495ba5bea0bb3c9443a844bff409757d0722b4126e7206f87b979e7cca3
BASE_00006812	baseline	k141_27004	2460	224744cf76acd7abf1c1ece30978b2e320eed7a547ebc992c790943cca5738ef
BASE_00006813	baseline	k141_19788	1395	9c48f6e5aee767320451604cf121759426d481898061c5ce586e6ef4210096e7
BASE_00006814	baseline	k141_27008	1579	09c03f11c78befa74aa974ee510ee91e7c7bc81cf579123a8a32a5642d3c9fdc
BASE_00006815	baseline	k141_19791	1392	c75c97ab5b5dd0386c29e20c8eafa65f72b4a7586d083dae44a80606833f56aa
BASE_00006816	baseline	k141_19799	2387	a697f3c62569cfa04dfbb0872768faabc6ba5811a2134b4b9e754d4010a12948
BASE_00006817	baseline	k141_27011	5972	a5618d022f05df5310d47ad8912b1104a86f16ca71783f40c591616de6de8bd8
BASE_00006818	baseline	k141_27013	1704	401f4dbaec52c3268f794b2068ad755884534c62be016abe4ba385e7d3dbe0b8
BASE_00006819	baseline	k141_19804	1084	fcec4f995e8d332b9e3f72c8e8482f42a4abe674000956b7ac92bdcc4bb0bb1d
BASE_00006820	baseline	k141_27016	1564	8b2f10beed243c1f4be7012a71013275f8f7ff93cb02a47c1042ccaa8777113f
BASE_00006821	baseline	k141_19806	1303	fbc54913911790ae008af544d84937869c7b9d57d24cf930ea2df4c78eebb0f1
BASE_00006822	baseline	k141_27017	1466	32a31c25178c2a62948e7815d0dc36acd0124974839b2df3e03471e386796fd7
BASE_00006823	baseline	k141_27018	1854	e1a6b702b3696a5b4455a14113146127f812a09749fb7a9a11fe87c519bf8678
BASE_00006824	baseline	k141_19810	1826	f2fc11734adc4a4ca7f2e1b7b94cc3e39685f18e5be1b470dd76e9733f5d7df3
BASE_00006825	baseline	k141_27019	2074	d89d5f5bda98d67198ec8a830f19f1c5b4197f887035ee5589cb350109e4ba30
BASE_00006826	baseline	k141_19815	1125	46ff8c56c17d71736cca0bf579f1d5498a16e802db073bd67de2368fa7d91a47
BASE_00006827	baseline	k141_13061	23185	58907c562e5312899b3dda13c7edc4a03ff0ebb948bf54436125ce3027b7ddc5
BASE_00006828	baseline	k141_13062	1150	55c316b67ae19b13a4150d8955c5824667ef358b70a2fbfb04c1106dc3069e63
BASE_00006829	baseline	k141_19817	2099	b46c6eb6756251741d4ff08df998a5bd0716ef083c8305ca1ee090dc3d18ae25
BASE_00006830	baseline	k141_27029	1496	2389bbf52a7ea1e0ff5a3e2eba1137541068f63672ce931e98419cc3656bf2de
BASE_00006831	baseline	k141_13065	2761	e9026724bcd064be7651e200720a32daad7315586212102817cadc9bd57d4a66
BASE_00006832	baseline	k141_19823	1084	cf5303da628bde577df5795f078473290def402fa6ee48a9c6334743de210d74
BASE_00006833	baseline	k141_27033	1962	9d96bbdaa3e5a506a22b314cd2e3890ece02786da2f36e01375bd3d76dd8219f
BASE_00006834	baseline	k141_19825	1002	baf02c56703844c1ecc42c80bddeb80d10f00295a1681b9e6a1091d4f241ce66
BASE_00006835	baseline	k141_13071	1770	3b184435e5b14af9837e222403e9456e2a3f5fb0f179e45c2b29b1fd279a658a
BASE_00006836	baseline	k141_27038	1100	94420d2fa2fb7965e9ab324f55a49b881a14253a5a975c07464aba4d17b731dc
BASE_00006837	baseline	k141_19832	1754	3e5419654875ebf5c1d967a890f9a44d42ad24b3304204279a35f03095225f62
BASE_00006838	baseline	k141_13074	1489	03941aa947d161c797a147d5d0155e2205885060ee3a94a9114f5164a2c44d32
BASE_00006839	baseline	k141_27040	2015	50c26144b231519cc4f2a7ab9a680f6576b4c3c23360fd0519b178603edb750d
BASE_00006840	baseline	k141_13075	1070	b52cf5ca965246e8b772a974f4496852efbf081398d6ba4701667e4cdc38d04d
BASE_00006841	baseline	k141_19833	1468	3a69758bda0859bcfd92d58b107fdf7ce9240d717bf97aab61342d68d06335d4
BASE_00006842	baseline	k141_27041	1842	9ccd32f3447cc93e34fbe50c1cf3781fd6d3ca8db81002300f8ce64f95cd5ce4
BASE_00006843	baseline	k141_13076	2342	de3140d439aa99169bd973a3615f1aba17cd414acf5f41fe1b722ead2f10703e
BASE_00006844	baseline	k141_27042	1128	7f6af8db2450ea9f6404681dd660d7da07fdd2f6f71e9c126f692d38ed51b8b2
BASE_00006845	baseline	k141_27045	1096	863546dc187519ee25e08e39f13752a3a4bc06b873d5e500a6e1a07dfad7d81b
BASE_00006846	baseline	k141_19836	3461	fc380a71db135b887e29db68d8bcdb2304187036798ad6764664637a2b3a1b78
BASE_00006847	baseline	k141_13079	2243	f3e21fcaa35119a318e104eaab3d999e5c856574ec049e5294f10ddab43ecfd1
BASE_00006848	baseline	k141_13080	1702	a16577fb76d835333245be2f845d13c628eba4d538bc7c296467c48f2c4996f6
BASE_00006849	baseline	k141_27049	3092	acd524c4671fe013e54de67ffb2f4acb98d42aafa160cb0ff771d078a7622d7d
BASE_00006850	baseline	k141_27052	2118	d320ba6a66e705e7b78829a30f59bc76a076fd7c7e9f1d4cb5f1306e87f63936
BASE_00006851	baseline	k141_19841	5312	9bb00030b3408cccc740411ef3284c72c407702391f84d6bc02d9bde13e06cb1
BASE_00006852	baseline	k141_13093	1344	e0870b69787443ceeaebb08851f49208d6c05a1d55cb95b11d1bf0be41cbca87
BASE_00006853	baseline	k141_27055	1260	a4ead5409ad2c10b37aabc641eb90cd1bd3651c03437c935e4f834e47da34320
BASE_00006854	baseline	k141_19846	1531	b6b47b43cd1966fec48f47957789b9b29de05fdcfee4563efcf2ec72c297a249
BASE_00006855	baseline	k141_27059	1246	82cba8b26741ceea50452745c3ff15a97e09d3ca797022bf556b87dcf17da33e
BASE_00006856	baseline	k141_5340	61643	53626a430297c13c1cc3306d5593a1c7b37cfa7400386c4f0109558d5659323d
BASE_00006857	baseline	k141_19847	1520	57fc866a7f991c267e083ee7d5bd3e9ec97ccc5435bfb349602ee4cce23320d5
BASE_00006858	baseline	k141_5342	1253	38a7013d2ccbf9d253005711c81f659965c8cfa0fb8482d4b54cb729bc8a2be7
BASE_00006859	baseline	k141_27060	2867	1ce4a9b2abf31feef6e5442c5d5cf630c38cebf61866f017731e523ecca9e59b
BASE_00006860	baseline	k141_19850	1861	01f9c3de0440bd26153e5d2a20ca8bed2d5ea4975b22741851910b65fa1c8cf7
BASE_00006861	baseline	k141_13098	4831	cd287cd3d3c548473de9d4f92efbd0f68b15044d85faf7aca7f03d0d428b156c
BASE_00006862	baseline	k141_27061	1797	651a36e6438976a90386eeed49eafccb9340cc1320185c68037582d624b5e5ed
BASE_00006863	baseline	k141_19853	1927	928be108e6067b6206ed9ad1b08586ee8ffa0f6e65f221df0f79e8c540f8478f
BASE_00006864	baseline	k141_5345	2683	4b8f39460ddd3394498c1fe0b32dccad5f18d6c58bb2462443b4b70e3390fdc4
BASE_00006865	baseline	k141_19854	1169	d335cf8ecb523ff2c8cced2ebc7863f7830dcdf3b23997c0e6c128c95268d7d0
BASE_00006866	baseline	k141_5346	1185	6e981bdc002a5f1769c3f953b4dcecdd2ae40b7a4f5da562884bcf970fcaf51f
BASE_00006867	baseline	k141_13101	2626	8457732c51638278f6f9b8ae2791449f60464dd15155df486484b5f7feab8685
BASE_00006868	baseline	k141_27065	1970	29016adbd3ee618b27a6be080a4abb6f1fb81eadd77038d3bc057a076f73a5dd
BASE_00006869	baseline	k141_19856	2523	f69c1c4eeb85534d2d53261da86586558a53ffe7b67b4b7e19af3d742dc663b8
BASE_00006870	baseline	k141_5352	1597	4282b479076d0c9372a766bd5e89fae7967575efbe853467ef8e54d4b427da09
BASE_00006871	baseline	k141_27066	2906	73ba8e4984c5f70a89eb95570cd7ce75b8f2f195d8de616ad890ddccafe50ef1
BASE_00006872	baseline	k141_13107	1266	4c57d1cea6bee5cddfb022a8d07b3f71d4cc428f67f519064e8cfe0dc6491605
BASE_00006873	baseline	k141_27068	1205	1991f14708265fc31c61a00a7a8a779fa5664538d780b51b3c1ccfd8fb9d8070
BASE_00006874	baseline	k141_13111	1117	3a5d87a057aff381a246679949f2c5e430e2e92210e840ab476198f8bc94bf16
BASE_00006875	baseline	k141_19858	3810	423470b152c3a2e87429e8fb70a8a1a9c4080e32d33e1b81d5800937b4583119
BASE_00006876	baseline	k141_5355	2874	2fd26cf689179af90cf8eac5b1727b8b9e9e3bc3d9c10ccdbc66b80ca7d6c5f3
BASE_00006877	baseline	k141_27070	1424	70ae0680cc42cdbd96432cd782eb1a20359324f318f94bb89f78d4d0ca40a709
BASE_00006878	baseline	k141_19862	1114	d0eec2a495720ffe34246037136968a70a205406a1da06a8fdc9bf9069402b34
BASE_00006879	baseline	k141_27072	1209	136d59121b1d5fbfdad9debdfd25921d38a67181593655a3546fb89a6d3ca3b2
BASE_00006880	baseline	k141_13115	2787	df1ebc7c571995acc31c068ce112546eac3fe2665d2530600f7c1904cde6351d
BASE_00006881	baseline	k141_19865	1253	83901d95cc5cd716e77b3bc984cd5dffa0c49db56f27ac79ff53c7aa2e8d886f
BASE_00006882	baseline	k141_5357	4727	3a527e113412d9736fc9d8ce1c30642acc0e2f1078cdadb77f8ea4ca384bcb6d
BASE_00006883	baseline	k141_13117	3698	f0fe749d29fdc07312ea996621af2ac873ca3ad854abc4ca33022338d2440064
BASE_00006884	baseline	k141_19866	4043	cdcf8fcfdcc8dab0da3aabcbc37079fdff922299b2095cc2a66e237a63fad6f8
BASE_00006885	baseline	k141_5362	1558	bb4b299ff9f89d0e0454b130586b39c646f120cb5a3606220589992e70afef52
BASE_00006886	baseline	k141_13119	1453	e7074b2e43ffc4a6a0beb18e143bfe824bce5fe2263f5284598dd1045e7985b6
BASE_00006887	baseline	k141_5364	1198	f68e138977585b2ad54df2d1fa90c72bdd39c609874d3abc9cec60fe2ce5ad03
BASE_00006888	baseline	k141_27077	6494	5d8fdea5b21cdc309bd871f78c3921f5218874e0b5f9ebabe858418c791c3fa7
BASE_00006889	baseline	k141_5366	1231	54f76b2588b369f0498ed105a465000cac64bf0f2516b5afe9156dec3ac43667
BASE_00006890	baseline	k141_13122	1292	bbdea8ea848e4b0023ac6c7d5cd308f82cea8c4a11d26633a05ead7c6618ebdb
BASE_00006891	baseline	k141_5367	1081	c40b267330f67034d63cc192c63f445a4d5ada939443870bedbc68ababf96652
BASE_00006892	baseline	k141_19867	6036	fcf98e600a0c67178ee5f3186500070ea555ad043847bdd5281cc1dbe8004fdc
BASE_00006893	baseline	k141_13125	1931	3d340d827aa69bab97a618891b3f3ef8987f135059e3f1ba08c1f380df6b0e71
BASE_00006894	baseline	k141_5372	1007	5a206003b2a35b3a2242155a3b175929235561536cc4e63ef27b2d50599d2178
BASE_00006895	baseline	k141_19868	1471	51887b1a96269f455e3e34be1f6a5ed81c1dd0d1829aa7c368f44590a84991aa
BASE_00006896	baseline	k141_27086	2133	86ecbc5127b0414f08db152cd43696af7a9a75a9e6b17fb02d1961c5419e0843
BASE_00006897	baseline	k141_27087	1054	cb2651c60cd02dfdf94b21a1c67dba487d93b8110fa344b736c65a77666d18af
BASE_00006898	baseline	k141_13128	1268	28eb2ef1b9f025d3fbe733a61e4751fe57317676be2a97042349f420624c8184
BASE_00006899	baseline	k141_27091	1827	c3577db6c29de2372ec6e975bca87aa5bd176c811e4116e14a9dea1c4717ffc8
BASE_00006900	baseline	k141_5375	5527	5b1b8327a4d2cc3ee1ce4f73f6b3c1cc14429af63faccca5b8661fd7a867c9bb
BASE_00006901	baseline	k141_19874	3301	c9d1c1a49ea3e5dfa004c00072afe2b236a9f99d24da56ee0e0b8287d2a52bbb
BASE_00006902	baseline	k141_13132	3442	ca5102f47e3bcff22ad19d71d069b92239432413a33fe06b5d2bd2533584c04f
BASE_00006903	baseline	k141_5376	1434	261bd1e18f1ba1bc3bf16ffd34b95d436626e9c81bacc77f98cd5c77d60cc6ab
BASE_00006904	baseline	k141_13134	1027	1b9c93f5f1d10df19bc3b50495f81453156a840c276ab76f737a05c034a2a65f
BASE_00006905	baseline	k141_19876	1902	a2c6ce9370d35be66825c9092c6b9b4915e8b0dead3a846b71d2610411f16d44
BASE_00006906	baseline	k141_27097	1162	d8f10c2c802e4feac272fbd1a86d4ef425dba04a1ecb4271677a75ee28b21f88
BASE_00006907	baseline	k141_5381	1276	93483a0e9c39c7cc38c164c79d93fee90e49f10b0e328cfc954978879550a073
BASE_00006908	baseline	k141_19878	1938	a714599268407bbbae4947ee42b74f945fadb54552b4afefe829f2e7edc6c653
BASE_00006909	baseline	k141_13139	1677	b05c94af5d3ab12831091bbd97d1d2c0c8d973a820e6b70109ff1e66be53e92f
BASE_00006910	baseline	k141_27101	3042	a19db1c5da11f00ebcffbd186d2f0954f6093c7254fbce9558e43776d4ff9aeb
BASE_00006911	baseline	k141_5388	1165	53b78d9c7470110a7db1226ecbbb71825f444819312881ac5582915773ef7996
BASE_00006912	baseline	k141_19884	1263	d0f5326060d1e5e1911063b4d0409a96de7727d4965f273841820885c295b1d4
BASE_00006913	baseline	k141_27102	1422	abedc049c167311c7bc876b6e539cfb8247a1ebd49515f242a567333380ccb66
BASE_00006914	baseline	k141_13142	3049	a0d260382d7d8991f6a35204a4ad083c375f5bfb5b483c2181d514ca17c441ce
BASE_00006915	baseline	k141_19886	1124	c76cb01b405ae62139d1b818bda16caee9f1fbf4a1deb1f29648f326325974a0
BASE_00006916	baseline	k141_27103	1552	94fe7cb16d02f9296792688f39b26493283a9896240b9fa283eaebf7ae88b240
BASE_00006917	baseline	k141_13144	1082	ee0ee921204c68187fcf27f5417bc3a19e6e89b164df66d82c910d3489fbf5df
BASE_00006918	baseline	k141_13147	1365	96e6b11f367b6a25a27b0364c55d3cb856f96d3226eba077417f932143558495
BASE_00006919	baseline	k141_19888	3190	4cd5991f1da5b56d02ff62b4cfde7e8027f1d094f94f7a2a3ded255d8c990332
BASE_00006920	baseline	k141_13148	2348	377ec4cda530a0952fe7b96d948c7f82d7040dae81bbad4af392eff1919635ea
BASE_00006921	baseline	k141_5392	5935	01a2375b05e5eafd189b98d0262b885d9ca795b9f754bc9f31cf9c26fcda4a50
BASE_00006922	baseline	k141_13149	1141	66d63cb646ea0c417b4fb47ca0ebbaef5a9d0e215990238d9d4bcb33aaa57d0b
BASE_00006923	baseline	k141_19889	2048	289f1f593f12f990249ee04f9d25f1a99a5e8b1c42d6f85e88acee1a76f0161e
BASE_00006924	baseline	k141_13150	1152	57fe089947b76a137689441c60a342833d04475ef538a4c627006e38344dba47
BASE_00006925	baseline	k141_5395	1020	938f5cb3a924b3fde7c5940d7889f64cb6d6f7c496a78a7b381e76c08d23a507
BASE_00006926	baseline	k141_13151	1342	442a472163f24b1d5a062bd4a18714d839c363ea2de4f6c97e9aa7cc40deb103
BASE_00006927	baseline	k141_5397	1026	a75034645b5753632387182f820fd4618bb639c77d4100212f7f0511ffe71d31
BASE_00006928	baseline	k141_27117	1161	6a9a5d306e87d65236628a122a004a7230d854b8024f955b13bf1238b5fc5f95
BASE_00006929	baseline	k141_13152	1461	57577e8b4d8f5ed02b22ba1a0ef47c6f18cf0f4bb76ecd9d0d43dbc2e1c9ba5a
BASE_00006930	baseline	k141_19892	3293	c3a0cf9481f1e6c15c49421b06f0beb169217f542d0d2493045e7a26c3dc6a85
BASE_00006931	baseline	k141_27118	1414	18ff795c69dd19afff0757249a77d07dec0ec96344ec623cf9c21fa5d8c8614c
BASE_00006932	baseline	k141_13154	1649	84db9d3da3b7e438d2484069fc88ded45d10c81813bb29443aa5adf922c6d360
BASE_00006933	baseline	k141_19894	1216	b107f7b36612677d666dfb09511578eec48e8b474aa67fff11f57e75198bb8fd
BASE_00006934	baseline	k141_5405	1447	1ea9804db5adf65ff5923a16d81442447c77e28c84caf67ee9250ce9d9377d3d
BASE_00006935	baseline	k141_19895	1855	a400a1e7eafbef86ca9585ee628969d4ec401d6a23d84e35d542ed3432eef774
BASE_00006936	baseline	k141_13157	1492	0905248ae064536a24047ea0e96c011b305a36e72d8c537a7fe03e01db695278
BASE_00006937	baseline	k141_13158	1170	7585580b323e870878fd0fbabea0a5f52a8334c1952d179c0e23235b8db66d20
BASE_00006938	baseline	k141_13159	1083	6eaae033e5fa70344e57e3cd8780859321eb05296807eea23ac90faa43f9ffd5
BASE_00006939	baseline	k141_5407	2605	564967dbc76e3675706094d75f1880a8015b4d756c963750d49efc64e7aba5b5
BASE_00006940	baseline	k141_19897	2745	ed5b6410db069cb0e17b5de4d9646759caea0073fc17704b7fc3a6947a52ce16
BASE_00006941	baseline	k141_27131	1248	91aed442a28db5fa52758aa06616a06ac2c66b69bd76600b5d8a93903d82cfb7
BASE_00006942	baseline	k141_5409	1049	fa7fd0f2af7c6eb1fe4c3b5350d7b1eb1bb4f5d8113bd6631c66c924762eb66b
BASE_00006943	baseline	k141_27133	1358	6a20ef1354d4dbb272c5d1b5978ea56fe38f0ee8ddfc3a317297fe207274bafe
BASE_00006944	baseline	k141_13165	1046	847325c41477c1f572d7195be3caba6f5b7b403414d154c32cfb92d583224a3d
BASE_00006945	baseline	k141_19899	1853	30dc12d069a1d99f6f34d62a159908e086b738724323f3983ea5df0a98271630
BASE_00006946	baseline	k141_5414	1238	c36aecba7fc77b552880f53f392180a015d33dbdec9561e320ad65b10142a56e
BASE_00006947	baseline	k141_19902	1751	54b0bdc2a0a497e7a1b3f19377951d04a54afd9ee7f686872dff902b902c2558
BASE_00006948	baseline	k141_19903	1685	8ca67860d28864dd219dd98e848e350b1b3328c14df1786a209091a46d07e62d
BASE_00006949	baseline	k141_13171	3679	4176bf21c1e1e7cdfda5abc20f531524ff303b3ca8fdcfa666d419b4a14b7bb7
BASE_00006950	baseline	k141_5419	1369	36dd69eeb0d6b3d7dcb7ca4c4eb8b2c7d2c61606f6f51f0ed400648f3a7ef012
BASE_00006951	baseline	k141_13174	1979	1185e8d0e0ec04bc68c52e685e4063dfcd7a7144c7cf61bc00409dd5e8c1371a
BASE_00006952	baseline	k141_5422	3232	f2437b99f0cd4d8350a0258d8bbdc8108b6564335cfda5ccba1b029a4a67ac47
BASE_00006953	baseline	k141_13175	2119	41f4a27ada6b98eadc7ebb6b21a2d40d2034515f6a1a72b127be6b25b7c4ea96
BASE_00006954	baseline	k141_13177	1340	609d3a0a227a4fda62a8d70e5441a929497ec0e4d55e4abd492c8427a4949f00
BASE_00006955	baseline	k141_5428	1178	e7c7a42bdc4b5b7a6340987966ce953f2d1ebd1963e6e9b1e47a4f3da28c0525
BASE_00006956	baseline	k141_19907	7430	b78ba19318b69fbc996a3caf0dad8911e50c40770938a59f4ca5beb97e068810
BASE_00006957	baseline	k141_5430	1093	13502566673457680149f30363028ac6042c28b1976f44b817d6d767d26c3995
BASE_00006958	baseline	k141_13180	2615	b82e5370e14dad0aa65edc6c89c0bb548a0388ca1594264d6aa5c400b44a0550
BASE_00006959	baseline	k141_13181	2105	6e6721bbbdbe16732eeb1b712e0c1b68dfd8252044f12eba9655bc1d915f9d1a
BASE_00006960	baseline	k141_19914	1122	000e85e4c693c9710bf7b9e0738066a8d6a0d0f75f1c1179c2d414f4835ce57c
BASE_00006961	baseline	k141_19915	2210	2817e8e6abc520de505965bd438a5052ac95313d420c6730c7c7fdc5aae88b15
BASE_00006962	baseline	k141_19916	1383	4418e2c962dba34c89411a680fdc5cfb5eea50f70f4bdc217e4bb49d6e3dbc17
BASE_00006963	baseline	k141_13188	1234	74883508c964ce003570e278b9a7021c1994e43081586c2c5e733ad9bfe6a191
BASE_00006964	baseline	k141_19917	1225	083c421a69979a8b767bbe071416a1515d973cbc117a83ca8ee55f79bb0b5a0c
BASE_00006965	baseline	k141_19918	1354	0a02256d707b4f876e32e555393432fa496af244d9129242ad6fa3a109b5a71b
BASE_00006966	baseline	k141_13190	1892	3ffdcf87f44f2b0b801e787bfc5a3e0cbf7ccc132210f0adc500ae0051134b4e
BASE_00006967	baseline	k141_27140	21621	dec1243e5de1f3aaf2b25830935b662902f525c463e26620d4a1e396894827f3
BASE_00006968	baseline	k141_19919	3215	0d82aead5c61e9a9524ec0c676fbb240dafc9e4d23c2ca0ce1b5a4b151ead5b6
BASE_00006969	baseline	k141_13193	2486	5e58c01d34276bb86daba0ae8f60de48b6c0f27a9f787bec45a4e4fe14d0ac42
BASE_00006970	baseline	k141_19922	2772	af768c5b189e8d462cc29f168bc85adc57ae4e580986313f4c8f19c45a47c6e5
BASE_00006971	baseline	k141_13195	4138	523cdeb92a107ee17083391ed3d9d6b6ceaa2b4f179e3ac2c796bc6b0168f97f
BASE_00006972	baseline	k141_19923	1500	e30c1cd5a72b62b601de1939a8fbf84f9047a1792b263c8d8e2fff55af0bde07
BASE_00006973	baseline	k141_13196	1604	0c6220d179ecf25efebf3c03670f81e3a508453aa3f9e4d4105b09059b907118
BASE_00006974	baseline	k141_19927	1237	2b9f085d15d9724cf17f3b6ce48237b0a0abb50d1d2c578ce433d572668b2b64
BASE_00006975	baseline	k141_13197	1474	a238ed6cd9fa8140894d7a2772d7d66e1c472b733015bd2510138a4b5d4e465c
BASE_00006976	baseline	k141_27142	9237	0d8ee96387567aa70288f985e1cfe7e2dc47234190f38ba1865471c3c5743e12
BASE_00006977	baseline	k141_19929	1663	f67a93c9cbeb4dff8bea3e99ef77057b4be28e57bbc95c5b6f9f23d196555fa6
BASE_00006978	baseline	k141_13199	1784	f28dfc9b8c42d26b40edb25de30ff21653225a91bf3c38ce7fe2eb93e56222d8
BASE_00006979	baseline	k141_19930	1004	13868fd18c17d8e8e63fcce589c088f6da88975f2e03a04673dfb8757a7b7a46
BASE_00006980	baseline	k141_27145	1239	ab48c2bcf96288ada2a07e2e0925064074cc2f09bd2698d9c921657425e275d9
BASE_00006981	baseline	k141_5437	21560	b529ea5cbecf7608f4b7669f100cc22dc4e42f881677a284de50542250709060
BASE_00006982	baseline	k141_19936	1348	45ed1595798aabe7b149eefb986782aa58da7ef0388d77845485c63dc25a1838
BASE_00006983	baseline	k141_13206	1065	ddd3dc0558e6285678197f474f41f5851084a2b569c783f19fc8506e11870cb5
BASE_00006984	baseline	k141_5439	2147	2c4f24694434a1f5a99edd61ce3884190fd7d098b466c95238d50fe43f2512dc
BASE_00006985	baseline	k141_19938	2463	77f84b3e305801369ff609a6bf04084bac39151ff23ae57f426471b790dfa3ce
BASE_00006986	baseline	k141_27152	1403	03b77604a00baee26010220153977a828b37718718bf0cc8e26e8546d1e70c67
BASE_00006987	baseline	k141_19940	1205	1b27286a1ca6f0de4ce632b524f14609698a258e4f6a66b399fee0644b21e65a
BASE_00006988	baseline	k141_19941	1031	a30dd43a99465a03229b887f2068f1a9410f0c5523a350a85c75647356b3862d
BASE_00006989	baseline	k141_5449	1067	db323cfc89d15e54f590ecf4f6714d70d00597aaeec3297f7d29b339998a7efa
BASE_00006990	baseline	k141_13215	2117	18a8e508067f54d021409b112ec445352ba59232f9c5cc355d34bf93939fc016
BASE_00006991	baseline	k141_19944	2646	a9351ffecbaf70693de9b34fe96a16cc268e4a731f5d945377dadacbf38d8915
BASE_00006992	baseline	k141_19945	1106	25c518679159431575e8fc9359d4fc4cd42e423905d379f904ffe41d9767d9e0
BASE_00006993	baseline	k141_13219	1304	15f1a7dfb5cba8cda8ae8a48355babbd748157d772c26acc3d0d3cbb4974253f
BASE_00006994	baseline	k141_13220	1602	344c14676c7ffa5447403528db109d3f8276fa171a4634d7e9fb6e64bb0e7314
BASE_00006995	baseline	k141_5452	4421	7afbbba20b7e23a509dcf4d69d175b7ffdea68ef7d2c86287c9c12b659e5694e
BASE_00006996	baseline	k141_19953	1121	56085b629f73a77d450dfd44e59bf3c6a1066eeda5a55017ceb6ed9a23a3f72a
BASE_00006997	baseline	k141_27156	9823	05236019599209f496b6fd9a93c54009376c4ffb01d6d95b76ed54968917af78
BASE_00006998	baseline	k141_13223	4220	6bde261926bc65bda795e2532e5adac0f08e8eec8c77d3f6990adb4c73b06a09
